nm, %R
480.000000, 99.744119
479.000000, 99.701014
478.000000, 99.685221
477.000000, 99.648319
476.000000, 99.608457
475.000000, 99.592965
474.000000, 99.509892
473.000000, 99.435976
472.000000, 99.434918
471.000000, 99.387937
470.000000, 99.314232
469.000000, 99.287103
468.000000, 99.224803
467.000000, 99.183733
466.000000, 99.142296
465.000000, 99.081883
464.000000, 99.003291
463.000000, 98.950047
462.000000, 98.903837
461.000000, 98.851942
460.000000, 98.788178
459.000000, 98.744652
458.000000, 98.715270
457.000000, 98.625142
456.000000, 98.557218
455.000000, 98.525252
454.000000, 98.479983
453.000000, 98.421123
452.000000, 98.409153
451.000000, 98.284212
450.000000, 98.186275
449.000000, 98.137191
448.000000, 98.090020
447.000000, 98.010856
446.000000, 97.910132
445.000000, 97.844989
444.000000, 97.792853
443.000000, 97.691032
442.000000, 97.560976
441.000000, 97.496324
440.000000, 97.434803
439.000000, 97.311121
438.000000, 97.203694
437.000000, 97.083739
436.000000, 96.984053
435.000000, 96.866440
434.000000, 96.718298
433.000000, 96.570643
432.000000, 96.421791
431.000000, 96.307835
430.000000, 96.147006
429.000000, 95.973238
428.000000, 95.800649
427.000000, 95.641596
426.000000, 95.476873
425.000000, 95.317849
424.000000, 95.119019
423.000000, 94.921077
422.000000, 94.716526
421.000000, 94.510796
420.000000, 94.278310
419.000000, 94.084564
418.000000, 93.876021
417.000000, 93.646354
416.000000, 93.414110
415.000000, 93.155824
414.000000, 92.894104
413.000000, 92.605953
412.000000, 92.363406
411.000000, 92.091350
410.000000, 91.806405
409.000000, 91.488938
408.000000, 91.167697
407.000000, 90.838254
406.000000, 90.523714
405.000000, 90.097111
404.000000, 89.657205
403.000000, 89.178915
402.000000, 88.653368
401.000000, 88.092447
400.000000, 87.463798
399.000000, 86.791434
398.000000, 86.047107
397.000000, 85.136849
396.000000, 84.133224
395.000000, 83.038467
394.000000, 81.769803
393.000000, 80.295851
392.000000, 78.574388
391.000000, 76.612208
390.000000, 74.344214
389.000000, 71.700162
388.000000, 68.614254
387.000000, 65.065436
386.000000, 61.080135
385.000000, 56.885524
384.000000, 52.735120
383.000000, 48.953568
382.000000, 45.974434
381.000000, 44.038345
380.000000, 43.057140
379.000000, 42.716112
378.000000, 42.692744
377.000000, 42.766880
376.000000, 42.779571
375.000000, 42.834978
374.000000, 43.002195
373.000000, 43.118355
372.000000, 43.213917
371.000000, 43.286898
370.000000, 43.347088
369.000000, 43.493197
368.000000, 43.531273
367.000000, 43.531170
366.000000, 43.587514
365.000000, 43.641437
364.000000, 43.631188
363.000000, 43.646608
362.000000, 43.698720
361.000000, 43.667058
360.000000, 43.640831
359.000000, 43.515447
358.000000, 43.474212
357.000000, 43.440589
356.000000, 43.382912
355.000000, 43.412584
354.000000, 43.497803
353.000000, 43.615769
352.000000, 43.748795
351.000000, 43.934725
350.000000, 44.083505
349.000000, 44.183609
348.000000, 44.334931
347.000000, 44.425692
346.000000, 44.512662
345.000000, 44.561395
344.000000, 44.594395
343.000000, 44.582728
342.000000, 44.597911
341.000000, 44.592332
340.000000, 44.591363
339.000000, 44.567714
338.000000, 44.618880
337.000000, 44.726783
336.000000, 44.804859
335.000000, 44.788594
334.000000, 44.932106
333.000000, 45.040426
332.000000, 45.151438
331.000000, 45.271574
330.000000, 45.422864
329.000000, 45.614668
328.000000, 45.701869
327.000000, 45.737823
