nm, %R
424.000000, 96.052914
423.000000, 95.889509
422.000000, 95.738497
421.000000, 95.616609
420.000000, 95.418192
419.000000, 95.233852
418.000000, 95.062651
417.000000, 94.896630
416.000000, 94.744694
415.000000, 94.558427
414.000000, 94.338126
413.000000, 94.164082
412.000000, 93.990883
411.000000, 93.771177
410.000000, 93.599609
409.000000, 93.377838
408.000000, 93.109994
407.000000, 92.831628
406.000000, 92.565476
405.000000, 92.291236
404.000000, 91.970281
403.000000, 91.564843
402.000000, 91.147201
401.000000, 90.703007
400.000000, 90.136319
399.000000, 89.562633
398.000000, 88.938677
397.000000, 88.098050
396.000000, 87.125974
395.000000, 86.099467
394.000000, 84.891737
393.000000, 83.397287
392.000000, 81.689784
391.000000, 79.700675
390.000000, 77.383731
389.000000, 74.648881
388.000000, 71.383665
387.000000, 67.664614
386.000000, 63.442223
385.000000, 58.887108
384.000000, 54.345684
383.000000, 50.203442
382.000000, 46.877027
381.000000, 44.643262
380.000000, 43.468737
379.000000, 43.026110
378.000000, 42.928769
377.000000, 42.998521
376.000000, 43.005554
375.000000, 43.037349
374.000000, 43.151871
373.000000, 43.241634
372.000000, 43.356285
371.000000, 43.448081
370.000000, 43.542478
369.000000, 43.612908
368.000000, 43.632756
367.000000, 43.746090
366.000000, 43.797472
365.000000, 43.771664
364.000000, 43.776250
363.000000, 43.809064
362.000000, 43.868005
361.000000, 43.794602
360.000000, 43.780475
359.000000, 43.699567
358.000000, 43.622442
357.000000, 43.581620
356.000000, 43.533283
355.000000, 43.541573
354.000000, 43.650264
353.000000, 43.798288
352.000000, 43.947023
351.000000, 44.130877
350.000000, 44.251670
349.000000, 44.301576
348.000000, 44.437522
347.000000, 44.561437
346.000000, 44.690679
345.000000, 44.747837
344.000000, 44.758736
343.000000, 44.779565
342.000000, 44.824278
341.000000, 44.754217
340.000000, 44.742324
339.000000, 44.774667
338.000000, 44.839825
337.000000, 44.893574
336.000000, 44.918689
335.000000, 44.989576
334.000000, 45.134270
333.000000, 45.254159
332.000000, 45.384802
331.000000, 45.455006
330.000000, 45.612602
329.000000, 45.698027
328.000000, 45.798035
327.000000, 45.947159
326.000000, 46.010503
325.000000, 46.115924
324.000000, 46.262706
323.000000, 46.471751
322.000000, 46.709996
321.000000, 46.735962
320.000000, 46.921266
319.000000, 47.103163
318.000000, 47.314777
317.000000, 47.614031
316.000000, 47.837300
315.000000, 48.034202
314.000000, 48.320489
313.000000, 48.502225
312.000000, 48.738417
311.000000, 48.900042
310.000000, 49.108414
309.000000, 49.218770
308.000000, 49.374879
307.000000, 49.437867
306.000000, 49.542597
305.000000, 49.575513
304.000000, 49.603955
303.000000, 49.425298
302.000000, 49.129892
301.000000, 48.877527
300.000000, 48.688179
299.000000, 48.469559
298.000000, 48.425567
297.000000, 48.344601
296.000000, 48.365921
295.000000, 48.385671
294.000000, 48.493715
293.000000, 48.542235
292.000000, 48.578221
291.000000, 48.672484
290.000000, 48.597029
289.000000, 48.652429
288.000000, 48.677894
287.000000, 48.740334
286.000000, 48.877581
285.000000, 49.024236
284.000000, 49.393292
283.000000, 49.631306
282.000000, 49.900196
281.000000, 50.198860
280.000000, 50.508630
279.000000, 50.774251
278.000000, 51.080629
277.000000, 51.502920
276.000000, 51.813974
275.000000, 52.227839
274.000000, 52.696028
273.000000, 53.010334
272.000000, 53.605777
271.000000, 54.181128
270.000000, 54.659941
269.000000, 55.250875
268.000000, 55.869501
267.000000, 56.627460
266.000000, 57.368879
265.000000, 58.039360
264.000000, 59.063524
263.000000, 60.074300
262.000000, 60.972893
261.000000, 61.931826
260.000000, 62.924361
259.000000, 63.849817
258.000000, 64.782626
257.000000, 65.598620
256.000000, 66.442858
255.000000, 66.870857
254.000000, 67.431716
253.000000, 67.732722
252.000000, 67.920660
251.000000, 67.919370
250.000000, 67.862363
249.000000, 67.788913
248.000000, 67.734527
247.000000, 67.688124
246.000000, 67.608184
245.000000, 67.701624
244.000000, 67.769732
243.000000, 67.856665
242.000000, 67.846389
241.000000, 67.908597
240.000000, 67.909488
239.000000, 67.924785
238.000000, 68.124152
237.000000, 68.314453
236.000000, 68.522615
235.000000, 68.947811
234.000000, 69.375284
233.000000, 69.830409
232.000000, 70.459505
231.000000, 70.671522
230.000000, 70.959016
229.000000, 71.479040
228.000000, 71.975816
227.000000, 72.656295
226.000000, 73.448415
225.000000, 74.314623
224.000000, 75.169598
223.000000, 75.904775
222.000000, 76.748440
221.000000, 77.469357
220.000000, 78.110782
219.000000, 78.799842
218.000000, 79.578923
217.000000, 80.592538
216.000000, 81.403106
215.000000, 82.531928
214.000000, 83.495159
213.000000, 84.481624
212.000000, 85.689989
211.000000, 86.920458
210.000000, 88.538031
209.000000, 90.404703
208.000000, 92.353743
207.000000, 94.406391
206.000000, 96.812796
205.000000, 99.589945
204.000000, 102.571228
203.000000, 106.271396
202.000000, 110.103542
201.000000, 114.794875
200.000000, 120.058604
