nm, %R
461.000000, 102.652384
460.000000, 102.678567
459.000000, 102.641536
458.000000, 102.596541
457.000000, 102.521828
456.000000, 102.381375
455.000000, 102.256614
454.000000, 102.179831
453.000000, 102.211345
452.000000, 102.225177
451.000000, 102.161540
450.000000, 102.048499
449.000000, 102.012724
448.000000, 102.014735
447.000000, 102.043939
446.000000, 102.060941
445.000000, 102.076252
444.000000, 101.982109
443.000000, 101.855912
442.000000, 101.728194
441.000000, 101.665096
440.000000, 101.578720
439.000000, 101.535072
438.000000, 101.412167
437.000000, 101.296897
436.000000, 101.193187
435.000000, 101.065016
434.000000, 101.059398
433.000000, 101.139168
432.000000, 101.166850
431.000000, 101.100276
430.000000, 101.049118
429.000000, 100.960056
428.000000, 100.815587
427.000000, 100.725345
426.000000, 100.686257
425.000000, 100.655483
424.000000, 100.619990
423.000000, 100.572930
422.000000, 100.490823
421.000000, 100.475948
420.000000, 100.492974
419.000000, 100.464549
418.000000, 100.348229
417.000000, 100.115936
416.000000, 99.801989
415.000000, 99.524129
414.000000, 99.361739
413.000000, 99.266110
412.000000, 99.172806
411.000000, 99.128164
410.000000, 99.035501
409.000000, 98.914784
408.000000, 98.886828
407.000000, 98.923228
406.000000, 98.840591
405.000000, 98.635286
404.000000, 98.443261
403.000000, 98.175451
402.000000, 97.801431
401.000000, 97.366233
400.000000, 96.856613
399.000000, 96.230259
398.000000, 95.515045
397.000000, 94.658424
396.000000, 93.692042
395.000000, 92.606107
394.000000, 91.293220
393.000000, 89.719479
392.000000, 87.820313
391.000000, 85.540906
390.000000, 82.841115
389.000000, 79.584518
388.000000, 75.582613
387.000000, 70.889172
386.000000, 65.616072
385.000000, 59.997980
384.000000, 54.456250
383.000000, 49.430388
382.000000, 45.474062
381.000000, 42.857077
380.000000, 41.516502
379.000000, 41.067032
378.000000, 40.996180
377.000000, 41.005208
376.000000, 41.048982
375.000000, 41.166089
374.000000, 41.274012
373.000000, 41.311965
372.000000, 41.370943
371.000000, 41.419559
370.000000, 41.463365
369.000000, 41.537674
368.000000, 41.543958
367.000000, 41.482518
366.000000, 41.463142
365.000000, 41.475463
364.000000, 41.465355
363.000000, 41.441048
362.000000, 41.389574
361.000000, 41.288756
360.000000, 41.162400
359.000000, 41.032747
358.000000, 40.986005
357.000000, 40.930429
356.000000, 40.930807
355.000000, 41.012875
354.000000, 41.133569
353.000000, 41.279125
352.000000, 41.508758
351.000000, 41.698389
350.000000, 41.890138
349.000000, 41.995659
348.000000, 42.142927
347.000000, 42.230152
346.000000, 42.327865
345.000000, 42.430531
344.000000, 42.398984
343.000000, 42.377789
342.000000, 42.322717
341.000000, 42.321924
340.000000, 42.394494
339.000000, 42.392723
338.000000, 42.402287
337.000000, 42.490359
336.000000, 42.552019
335.000000, 42.705282
334.000000, 42.814987
333.000000, 42.925985
332.000000, 43.027645
331.000000, 43.172511
330.000000, 43.345861
329.000000, 43.368364
328.000000, 43.451772
327.000000, 43.603774
326.000000, 43.696047
325.000000, 43.806957
324.000000, 43.829654
323.000000, 43.962675
322.000000, 44.055016
321.000000, 44.195439
320.000000, 44.445414
319.000000, 44.662030
318.000000, 44.902885
317.000000, 45.101765
316.000000, 45.312304
315.000000, 45.456789
314.000000, 45.559458
313.000000, 45.725708
312.000000, 45.905540
311.000000, 45.922095
310.000000, 46.006569
309.000000, 46.014260
308.000000, 45.961252
307.000000, 45.930531
306.000000, 45.845333
305.000000, 45.632273
304.000000, 45.386670
303.000000, 45.043919
302.000000, 44.569321
301.000000, 44.310581
300.000000, 43.984200
299.000000, 43.868762
298.000000, 43.749491
297.000000, 43.636106
296.000000, 43.743320
295.000000, 43.724223
294.000000, 43.758391
293.000000, 43.840486
292.000000, 43.809653
291.000000, 43.650114
290.000000, 43.589741
289.000000, 43.625146
288.000000, 43.757270
287.000000, 43.770471
286.000000, 43.981830
285.000000, 44.179368
284.000000, 44.510556
283.000000, 44.818450
282.000000, 45.187861
281.000000, 45.451330
280.000000, 45.716105
279.000000, 46.058894
278.000000, 46.327331
277.000000, 46.595008
276.000000, 47.042175
275.000000, 47.513166
274.000000, 47.857261
273.000000, 48.296767
272.000000, 48.822650
271.000000, 49.383717
270.000000, 49.914121
269.000000, 50.364749
268.000000, 50.930379
267.000000, 51.550560
266.000000, 52.172293
265.000000, 52.800922
264.000000, 53.397339
263.000000, 54.274350
262.000000, 54.922247
261.000000, 55.607115
260.000000, 56.195360
259.000000, 56.568174
258.000000, 57.192140
257.000000, 57.321937
256.000000, 57.568673
255.000000, 57.475398
254.000000, 57.470347
253.000000, 57.296260
252.000000, 57.092975
251.000000, 56.963535
250.000000, 56.813481
249.000000, 56.645866
248.000000, 56.512515
247.000000, 56.403535
246.000000, 56.207472
245.000000, 56.214791
244.000000, 56.177110
243.000000, 56.208188
242.000000, 56.214789
241.000000, 56.231149
240.000000, 56.176046
239.000000, 56.262790
238.000000, 56.493244
237.000000, 56.691796
236.000000, 56.973526
235.000000, 57.547586
234.000000, 58.051031
233.000000, 58.757981
232.000000, 59.466789
231.000000, 59.654384
230.000000, 60.196309
229.000000, 60.768053
228.000000, 61.484548
227.000000, 62.222596
226.000000, 62.943653
225.000000, 63.918007
224.000000, 64.700121
223.000000, 65.571333
222.000000, 66.508141
221.000000, 67.244549
220.000000, 68.066266
219.000000, 68.730286
218.000000, 69.576819
217.000000, 70.630598
216.000000, 71.722570
215.000000, 72.595487
214.000000, 73.557324
213.000000, 74.448059
212.000000, 75.609730
211.000000, 76.836188
210.000000, 78.071651
209.000000, 79.547741
208.000000, 80.986556
207.000000, 83.088112
206.000000, 85.389822
205.000000, 87.621778
204.000000, 90.388922
203.000000, 93.611391
202.000000, 97.392774
201.000000, 101.198879
200.000000, 105.564722
